stock_name,stock_code,address1,address2,city,zip,phone,website,industry,sector,fullTimeEmployees
INFOLINE TEC GROUP BERHAD,0253,"No.53-3, Jalan PJU 5/20E",Pusat Perdagangan Kota Damansara,Petaling Jaya,47810,60361480890,https://www.infolinetec.com,Software - Infrastructure,Technology,40.0
INFOMINA BERHAD,0265,"BO3-C-12-1, Menara 3A","No. 3, Jalan Bangsar KL Eco City",Kuala Lumpur,59200,60322017188,https://www.infomina.co,Information Technology Services,Technology,
INFRAHARTA HOLDINGS BERHAD,7240,Wisma Miramas,"Unit 9-1 & 9-2, Level 9 1, Jalan 2/109E Taman Desa",Kuala Lumpur,58100,60379721331,https://www.vertice.com.my,Engineering & Construction,Industrials,
INGENIEUR GUDANG BERHAD,5178,"NO. 3, JALAN TP2",Ground Floor Taman Perindustrian Uep Subang Jaya,Subang Jaya,47600,60378662303,https://www.ingenieur.com.my/landing,Steel,Basic Materials,
INNATURE BERHAD,5295,"No. 5, Jalan USJ 10/1C",,Subang Jaya,47620,60356324313,https://innature.com.my,Specialty Retail,Consumer Cyclical,632.0
INNITY CORPORATION BERHAD,0147,Kelana Square,"C501 & C502, Block C 17, Jalan SS 7/26 Kelana Jaya",Petaling Jaya,47301,60378805611,https://www.innity.com,Advertising Agencies,Communication Services,282.0
INNOPRISE PLANTATIONS BERHAD,6262,Menara Tun Mustapha,6th Floor Likas Bay,Kota Kinabalu,88400,6088326415,https://www.innoprise.com.my,Farm Products,Consumer Defensive,2219.0
INSAS BERHAD,3379,The Gardens South Tower,"Suite 23.02, Level 23 Mid Valley City Lingkaran Syed Putra",Kuala Lumpur,59200,60322829311,https://www.insas.net,Capital Markets,Financial Services,
INTA BINA GROUP BERHAD,0192,Jalan SS15/8A,"No. 13, 15 & 17 (1st Floor) Subang Jaya",Petaling Jaya,47500,60356379093,https://intabina.com,Engineering & Construction,Industrials,739.0
IOI CORPORATION BERHAD,1961,IOI City Tower 2,"Level 29 Lebuh IRC, IOI Resort City",Putrajaya,62502,60389478888,https://www.ioigroup.com,Packaged Foods,Consumer Defensive,
IOI PROPERTIES GROUP BERHAD,5249,IOI City Tower 2,Level 29 Lebuh IRC IOI Resort City,Putrajaya,62502,60389478888,https://www.ioiproperties.com.my,Real Estate - Development,Real Estate,
IQ GROUP HOLDINGS BERHAD,5107,Jalan Sultan Azlan Shah,Plot 149 Taman Perindustrian Bayan Lepas Fasa 1 (FTZ),Bayan Lepas,11900,6046446677,https://www.iq-group.com,Security & Protection Services,Industrials,620.0
IQZAN HOLDING BERHAD,7183,"Vertical Business Suite, Tower A","Unit 25-7, Level 25 Jalan Kerinchi Bangsar South",Kuala Lumpur,59200,6044924422,https://www.iqzan.com,Conglomerates,Industrials,
IREKA CORPORATION BERHAD,8834,Wisma Mont’ Kiara,"Level 18 No. 1, Jalan Kiara Mont’ Kiara",Kuala Lumpur,50480,60364116388,https://www.ireka.com.my,Engineering & Construction,Industrials,
IRIS CORPORATION BERHAD,0010,IRIS Smart Technology Complex,Technology Park Malaysia Bukit Jalil,Kuala Lumpur,57000,60389960788,https://www.iris.com.my,Business Equipment & Supplies,Industrials,512.0
ISKANDAR WATERFRONT CITY BERHAD,1589,"No. G 08, Block 8",Danga Bay Jalan Skudai,Johor Bahru,80200,6072333888,https://www.iwcity.com.my,Real Estate - Development,Real Estate,30.0
ITMAX SYSTEM BERHAD,5309,"No. 30-G & 30-3, Jalan Radin Bagus 3",Seri Petaling,Kuala Lumpur,57000,60390548333,https://www.itmax.com.my,Security & Protection Services,Industrials,152.0
IVORY PROPERTIES GROUP BERHAD,5175,Ivory Tower,"Penang Times Square 81-11-1, Jalan Dato’ Keramat",George Town,10150,6042108000,https://www.ivory.com.my,Real Estate - Diversified,Real Estate,145.0
JADE MARVEL GROUP BERHAD,7043,THE C.E.O.,"Unit 31-16-3, Lebuh Nipah 5",Bayan Lepas,11950,6046046899,https://www.jademarvel.com.my,Building Materials,Basic Materials,
JADI IMAGING HOLDINGS BERHAD,7223,"No. 1, Jalan Peguam U1/25A",Seksyen U1 Hicom-Glenmarie Industrial Park,Shah Alam,40150,60378040333,https://www.jadi.com.my,Specialty Chemicals,Basic Materials,
JAG BERHAD,0024,"D65-3A, Jaya One","Block D 72A, Jalan Universiti",Petaling Jaya,46200,60374972558,https://www.jagb.com.my,Waste Management,Industrials,
JAKS RESOURCES BERHAD,4723,Pacific Towers,"Unit B-09-28, Tower B Jalan 13/6 Section 13",Petaling Jaya,46200,60376603333,https://www.jaks.com.my,Engineering & Construction,Industrials,124.0
JASA KITA BERHAD,8648,"No. 8, Jalan Segambut",3rd Floor,Kuala Lumpur,51200,60361951888,https://www.jasakita.com.my,Tools & Accessories,Industrials,46.0
JAYA TIASA HOLDINGS BHD,4383,"No. 1-9, Pusat Suria Permata",Lorong Upper Lanang 10A,Sibu,96000,6084213255,https://www.jayatiasa.net,Farm Products,Consumer Defensive,
JAYCORP BERHAD,7152,Lot 17.03,17th Floor Menara KH Jalan Sultan Ismail,Kuala Lumpur,50250,60321458108,https://www.jaycorp.com.my,"Furnishings, Fixtures & Appliances",Consumer Cyclical,
JCBNEXT BERHAD,0058,Wisma JcbNext,"8th floor No. 27, Lorong Medan Tuanku 1 Off Jalan Sultan Ismail",Kuala Lumpur,50300,60326922333,https://www.jcbnext.com,Asset Management,Financial Services,
JCY INTERNATIONAL BERHAD,5161,"No. 3, Jalan Firma 3",Kawasan Perindustrian Tebrau IV,Johor Bahru,81100,6073525822,https://www.jcyinternational.com,Computer Hardware,Technology,4727.0
JENTAYU SUSTAINABLES BERHAD,5673,Menara Milenium,Level 7 Pusat Bandar Damansara Damansara Heights,Kuala Lumpur,50490,60320849000,https://www.jentayu-sustainables.com,Conglomerates,Industrials,
JERASIA CAPITAL BERHAD,8931,,,,,,,,,
JF TECHNOLOGY BERHAD,0146,"Lot 6, Jalan Teknologi 3/6",Taman Sains Selangor 1 Kota Damansara,Petaling Jaya,47810,60361408668,https://www.jf-technology.com,Semiconductor Equipment & Materials,Technology,
JHM CONSOLIDATION BERHAD,0127,15-1-21 Bayan Point,Medan Kampung Relau,Penang,11900,6046465121,https://www.jhm.net.my,Electronic Components,Technology,1213.0
JIANKUN INTERNATIONAL BERHAD,8923,PJX-HM Shah Tower,"L21-03, Level 21 No.16A, Persiaran Barat",Petaling Jaya,46050,60379323666,https://www.jki.com.my,Real Estate - Development,Real Estate,
JISHAN BERHAD,03040,Jalan Bukit Panchor,Lot 20384 (PMT1900) Mukim 7,Nibong Tebal,14300,6045936680,https://www.jishan-group.com,Packaging & Containers,Consumer Cyclical,
JKG LAND BERHAD,6769,Wisma Keladi,"No. 11-A, Level 7 Jalan Bank",Sungai Petani,08000,6044232813,https://www.jkgland.com,Real Estate - Development,Real Estate,
JOE HOLDING BERHAD,7096,Lot 5031-5032,Jalan Teratai Off Jalan Meru,Klang,41050,60333929688,https://www.gp-products.com,Auto Parts,Consumer Cyclical,
JOHAN HOLDINGS BERHAD,3441,Wisma E&C,11th Floor No. 2 Lorong Dungun Kiri Damansara Heights,Kuala Lumpur,50490,60320921858,https://www.johanholdings.com,Credit Services,Financial Services,
K. SENG SENG CORPORATION BERHAD,5192,"Lot 3707, Jalan 7/5",Taman Industri Selesa Jaya,Balakong,43300,60389615555,https://www.kssc.com.my,Steel,Basic Materials,253.0
KAMDAR GROUP (M) BERHAD,8672,"No. 113, Jalan Tuanku Abdul Rahman",,Kuala Lumpur,50100,60326020562,https://www.kamdar.com.my,Textile Manufacturing,Consumer Cyclical,
KANGER INTERNATIONAL BERHAD,0170,"1 & 3, Jalan Alfa Impian 2",Taman Perindustrian Alfa Impian Balakong,Balakong,43300,60389644778,https://www.krbamboo.com,Lumber & Wood Production,Basic Materials,
KAREX BERHAD,5247,Persiaran Raja Lumu,Lot 594 Pandamaran Industrial Estate,Port Klang,42000,60331656688,https://www.karex.com.my,Household & Personal Products,Consumer Defensive,
KARYON INDUSTRIES BERHAD,0054,"No.1, Jalan Sri Plentong 6",Taman Perindustrian Sri Plentong,Masai,81750,6073864198,https://www.karyongroup.com.my,Specialty Chemicals,Basic Materials,248.0
KAWAN FOOD BERHAD,7216,Jalan Sungai Pinang 4/19,"Lot 129351 Taman Perindustrian Pulau Indah Selangor Halal Hub,Fasa 2C, Pulau Indah",Klang,42920,60330991188,https://www.kawanfood.com,Packaged Foods,Consumer Defensive,610.0
KECK SENG (MALAYSIA) BERHAD,3476,City Plaza,Suite 1301 13th Floor Jalan Tebrau,Johor Bahru,80300,6073322088,https://my.keckseng.com,Farm Products,Consumer Defensive,1137.0
KEIN HING INTERNATIONAL BERHAD,7199,Lot 1863,Jalan Kolej,Seri Kembangan,43300,60389486820,https://www.keinhing.com,Metal Fabrication,Industrials,498.0
KEJURUTERAAN ASASTERA BERHAD,0193,"No. 18, Jalan Radin Bagus 9",Bandar Baru Sri Petaling,Kuala Lumpur,57000,60390553812,https://www.kinergyadvancement.com,Engineering & Construction,Industrials,215.0
KELINGTON GROUP BERHAD,0151,Bukit Jelutong Industrial Park,"3, Jalan Astaka U8/83 Seksyen U8",Shah Alam,40150,60378455696,https://www.kelington-group.com,Engineering & Construction,Industrials,568.0
KEN HOLDINGS BERHAD,7323,The Space,"Menara KEN TTDI, Level 12 No. 37, Jalan Burhanuddin Helmi Taman Tun Dr. Ismail",Kuala Lumpur,60000,60377279933,https://www.kenholdings.com.my,Engineering & Construction,Industrials,
KENANGA INVESTMENT BANK BERHAD,6483,Kenanga Tower,"Level 17 237, Jalan Tun Razak",Kuala Lumpur,50400,60321722888,https://www.kenanga.com.my,Capital Markets,Financial Services,1355.0
KENANGA KLCI DAILY (-1X) INVERSE ETF,0835EA,,,,,,,,,
KENANGA KLCI DAILY 2X LEVERAGED ETF,0834EA,,,,,,,,,
KERJAYA PROSPEK GROUP BERHAD,7161,"No. 1, Jalan Wangsa Permai",2nd Floor Bangunan One Wangsa Taman Wangsa Permai,Kuala Lumpur,52200,60362772480,https://www.kerjayagroup.com,Engineering & Construction,Industrials,381.0
KERJAYA PROSPEK PROPERTY BERHAD,7077,Bangunan One Wangsa,"First Floor No. 1, Jalan Wangsa Permai Taman Wangsa Permai",Kuala Lumpur,52200,60362772666,https://www.kpproperty.com.my,Real Estate - Development,Real Estate,144.0
KESM INDUSTRIES BERHAD,9334,Sungei Way Free Trade Industrial Zone,Lot 4 Jalan SS 8/4,Petaling Jaya,47300,60378740000,https://www.kesmi.com,Semiconductors,Technology,
KEY ALLIANCE GROUP BERHAD,0036,"Lot 18.2, Menara Lien Hoe",18th Floor No. 8 Persiaran Tropicana Tropicana Golf and Country Resort,Petaling Jaya,47410,60378807725,https://www.kag.com.my,Conglomerates,Industrials,95.0
KEY ASIC BERHAD,0143,"No. 8, First Avenue","6th Floor, Unit 3 Bandar Utama",Petaling Jaya,47800,60376643300,https://www.keyasic.com,Semiconductors,Technology,41.0
KHEE SAN BERHAD,6203,Lot 1819 - 1824 & 1832,Jalan Kolej,Seri Kembangan,43300,60389431390,https://www.kheesanbhd.com,Confectioners,Consumer Defensive,
KHIND HOLDINGS BERHAD,7062,"No. 2, Jalan Astaka U8/82",Seksyen U8 Bukit Jelutong,Shah Alam,40150,60378392000,https://www.khind.com,"Furnishings, Fixtures & Appliances",Consumer Cyclical,
KIA LIM BERHAD,6211,Wisma Ng Hoo Tee,"79, Jalan Muar Parit Sulong",Batu Pahat,83500,6074187100,https://www.kialim.com.my,Building Materials,Basic Materials,
KIM HIN INDUSTRY BERHAD,5371,"4 1/2 Mile, Kung Phin Road",Off Penrissen Road,Kuching,93250,6082451567,https://www.kimhin.com.my,Building Materials,Basic Materials,1345.0
KIM HIN JOO (MALAYSIA) BERHAD,0210,Wisma Pang Cheng Yean,Lot 5205C Jalan Perindustrian Balakong Jaya 1/3 Kawasan Perindustrain Balakong Jaya,Seri Kembangan,43300,60389406638,https://www.khj-my.com,Specialty Retail,Consumer Cyclical,255.0
KIM LOONG RESOURCES BERHAD,5027,Public Bank Tower,"18th Floor Lot 18.01 19, Jalan Wong Ah Fook",Johor Bahru,80000,6072248316,https://www.kimloong.com.my,Farm Products,Consumer Defensive,1331.0
KIM TECK CHEONG CONSOLIDATED BERHAD,0180,"Lot 73, Jalan Kilang","SEDCO Light Industrial Estate Mile 5 1/2, Jalan Tuaran",Kota Kinabalu,88450,60138110111,https://kimteckcheong.com,Food Distribution,Consumer Defensive,
KIMLUN CORPORATION BERHAD,5171,Johor Bahru City Square,"Suite 19.06 Level 19 106-108, Jalan Wong Ah Fook",Johor Bahru,80000,6072228080,https://www.kimlun.com,Engineering & Construction,Industrials,
KIP REAL ESTATE INVESTMENT TRUST,5280,"Unit B-6, Block B","Tingkat 6, Menara KIP No.1, Jalan Seri Utara 1 Sri Utara Off",Kuala Lumpur,68100,60362591133,https://www.kipreit.com.my,REIT - Retail,Real Estate,18.0
KKB ENGINEERING BERHAD,9466,Jalan Kilang,Lot 865 Section 66 Bintawa Industrial Estate,Kuching,93450,6082333877,https://www.kkbeb.com.my,Metal Fabrication,Industrials,625.0
KLCC PROPERTY HOLDINGS BERHAD,5235SS,Levels 33 & 34,Menara Dayabumi Kompleks Dayabumi Jalan Sultan Hishamud,Kuala Lumpur,50050,60327836000,https://www.klcc.com.my,REIT - Diversified,Real Estate,946.0
KLUANG RUBBER COMPANY (MALAYA) BERHAD,2453,Kluang Estate,Batu 2 Jalan Mengkibol PO Box 64,Kluang,86007,,https://www.kluangrubber.com,Farm Products,Consumer Defensive,
KNM GROUP BERHAD,7164,"15, Jalan Dagang SB 4/1",Taman Sungai Besi Indah,Seri Kembangan,43300,60389463000,https://www.knm-group.com,Specialty Industrial Machinery,Industrials,
KNUSFORD BERHAD,5035,Tropez Residen,"#C-G-03, Blok C Persiaran Danga Perdana",Johor Bahru,80200,6072965555,https://www.knusford.com.my,Industrial Distribution,Industrials,
KOBAY TECHNOLOGY BERHAD,6971,Wisma Kobay,"3rd Floor No. 42-B, Jalan Rangoon",Georgetown,10400,6043711338,https://www.kobaytech.com,Metal Fabrication,Industrials,
KOMARKCORP BERHAD,7017,Kawasan Perindustrian Cheras Jaya,"Lot 132, Jalan 16/1 Cheras",Balakong,43200,60390803333,https://www.komark.com.my,Specialty Business Services,Industrials,201.0
K-ONE TECHNOLOGY BERHAD,0111,"66 & 68, Jalan SS 22/21",Damansara Jaya,Petaling Jaya,47400,60377281111,https://www.k-one.com,Electronic Components,Technology,285.0
KONSORTIUM TRANSNASIONAL BERHAD,4847,"No. 38, Jalan Chow Kit",Wisma Wahida,Kuala Lumpur,50350,60340477878,https://epicon.com.my,Railroads,Industrials,
KOSSAN RUBBER INDUSTRIES BERHAD,7153,Wisma Kossan,"Lot 782, Jalan Sungai Putus Off Batu 3 ¾ Jalan Kapar",Klang,42100,60332912657,https://www.kossan.com.my,Medical Instruments & Supplies,Healthcare,6000.0
KOTRA INDUSTRIES BERHAD,0002,Cheng Industrial Estate,"No. 1, 2 & 3, Jalan TTC 12",Malacca,75250,6063362222,https://www.kotrapharma.com,Drug Manufacturers - Specialty & Generic,Healthcare,
KPJ HEALTHCARE BERHAD,5878,Menara KPJ,"Level 12 238, Jalan Tun Razak",Kuala Lumpur,50400,60326816222,https://www.kpjhealth.com.my,Medical Care Facilities,Healthcare,16127.0
KPS CONSORTIUM BERHAD,9121,Jalan Lapis Dua,"Lot 622 Kampung Sementa, Batu 6 Jalan Kapar",Klang,42200,60332915566,https://www.kpsconsortium.com.my,Building Products & Equipment,Industrials,258.0
KRETAM HOLDINGS BERHAD,1996,Lot 6,Block 44 Leboh Tiga,Sandakan,90000,6089218999,https://www.kretam.com,Farm Products,Consumer Defensive,2895.0
KRONOLOGI ASIA BERHAD,0176,Axiata Tower,"Level 28-D No. 9, Jalan Stesen Sentral 5 Kuala Lumpur Sentral",Kuala Lumpur,50470,60327735700,https://kronologi.asia,Software - Application,Technology,
KSL HOLDINGS BERHAD,5038,Wisma KSL,"148, Batu 1 1/2 Jalan Buloh Kasap",Segamat,85000,6079311430,https://www.ksl.my,Real Estate - Diversified,Real Estate,528.0
KUALA LUMPUR KEPONG BERHAD,2445,Wisma Taiko,"No. 1, Jalan S.P. Seenivasagam",Ipoh,30000,6052408000,https://www.klk.com.my,Farm Products,Consumer Defensive,30745.0
KUB MALAYSIA BERHAD,6874,Hampshire Place Office,"Suite A-22-1, Level 22 157 Hampshire No. 1, Jalan Mayang Sari",Kuala Lumpur,50450,60327219600,https://www.kub.com,Utilities - Regulated Gas,Utilities,100.0
KUCHAI DEVELOPMENT BERHAD,2186,Foh Chong Building,8th Floor Jalan Ibrahim,Johor Bahru,80000,,https://www.kuchaidevelopment.com,Asset Management,Financial Services,
KUMPULAN FIMA BERHAD,6491,"Plaza Damansara, Block C","Suite 4.1, Level 4 No.45 Jalan Medan Setia 1 Bukit Damansara",Kuala Lumpur,50490,60320921211,https://www.fima.com.my,Conglomerates,Industrials,2458.0
KUMPULAN H & L HIGH-TECH BERHAD,7033,"No. 6, Jalan TSB 1",Taman Industri Sungai Buloh,Sungai Buloh,47000,60361576339,https://www.hlhightech.com,Metal Fabrication,Industrials,
KUMPULAN JETSON BERHAD,9083,Menara Tokio Marine Life,"11th Floor No. 189, Jalan Tun Razak",Kuala Lumpur,50400,60321622282,https://www.jetson.com.my,Specialty Chemicals,Basic Materials,
KUMPULAN KITACON BERHAD,5310,"No. 24, Jalan Rengas",Taman Selatan,Klang,41200,60333724162,https://www.kitacon.com.my,Real Estate - Development,Real Estate,551.0
KUMPULAN PERANGSANG SELANGOR BERHAD,5843,Plaza Perangsang,17th Floor Persiaran Perbandaran,Shah Alam,40000,60355248400,https://www.kps.com.my,Metal Fabrication,Industrials,2503.0
KYM HOLDINGS BERHAD,8362,KYM Tower,"Level 17 No. 8, Jalan PJU 7/6 Mutiara Damansara",Petaling Jaya,47800,60387033333,https://www.kym.com.my,Packaging & Containers,Consumer Cyclical,
L&P GLOBAL BERHAD,0268,"1328, Jalan Sungai Baong",Furniture Industrial Estate Sungai Bakap,Penang,14200,6045829980,https://lpglobalbhd.com,Integrated Freight & Logistics,Industrials,176.0
LAGENDA PROPERTIES BERHAD,7179,"No. 131, Persiaran PM2/1",Level 4 Pusat Bandar Seri Manjung Seksyen 2,Seri Manjung,32040,6056887179,https://www.lagendaproperties.com,Residential Construction,Consumer Cyclical,374.0
LAMBO GROUP BERHAD,0018,"Lot 11.1, Menara Lien Hoe","11th Floor No. 8, Persiaran Tropicana",Petaling Jaya,47410,,https://www.lambogroup.my,Internet Retail,Consumer Cyclical,
LAND & GENERAL BERHAD,3174,8trium,Level 21 Menara 1 Jalan Cempaka SD 12/5 Bandar Sri Damansara,Kuala Lumpur,52200,60362798000,https://land-general.com,Real Estate - Development,Real Estate,
LANDMARKS BERHAD,1643,Menara Haw Par,20th Floor Jalan Sultan Ismail,Kuala Lumpur,50250,60320260088,https://www.landmarks.com.my,Lodging,Consumer Cyclical,
LAY HONG BERHAD,9385,Wisma Lay Hong,"No. 2, Level 10-12 Jalan Empayar Off Persiaran Sultan Ibrahim/KU1",Klang,41150,60333434888,https://layhong.com.my/website/,Farm Products,Consumer Defensive,
LB ALUMINIUM BERHAD,9326,"Lot 11, Jalan Perusahaan 1",Kawasan Perusahaan Beranang Semenyih,Beranang,43700,60387258822,https://www.lbalum.com,Aluminum,Basic Materials,879.0
LBI CAPITAL BERHAD,8494,Jalan Bukit Kemuning,Lot 1282 Seksyen 32,Shah Alam,40460,60351225128,https://www.lbi-capital.com.my,Real Estate - Diversified,Real Estate,
LBS BINA GROUP BERHAD,5789,Plaza Seri Setia,"Level 1-4 No. 1, Jalan SS9/2",Petaling Jaya,47300,60378777333,https://www.lbs.com.my,Real Estate - Development,Real Estate,468.0
LEADER STEEL HOLDINGS BERHAD,9881,Wisma Leader Steel,"Plot 85, Lorong Perusahaan Utama Kawasan Perusahaan Bukit Tengah Bukit Tengah, Seberang Perai Tengah",Perai,14000,6045071515,https://www.leadersteel.my,Steel,Basic Materials,
LEBTECH BERHAD,9628,Wisma Lebar Daun,"No. 2, Jalan Tengku Ampuan Zabedah J9/J Seksyen 9",Shah Alam,40000,60355111333,https://www.lebtech.com.my,Engineering & Construction,Industrials,
LEE SWEE KIAT GROUP BERHAD,8079,Wisma LSK,"Lot 6122, Jalan Haji Abdul Manan Off Jalan Meru",Klang,41050,60333924488,https://www.lsk.com.my,"Furnishings, Fixtures & Appliances",Consumer Cyclical,395.0
LEFORM BERHAD,0266,"PT 16077 & PT16078, Jalan Kesidang 4",Kawasan Perindustrian Sungai Choh,Serendah,48200,60360990666,https://www.leformgroup.com.my,Steel,Basic Materials,
LEON FUAT BERHAD,5232,Wisma Leon Fuat,"No.11, Lorong Keluli 1B Kawasan Perindustrian Bukit Raja Selatan Seksyen 7",Shah Alam,40000,60333753333,https://www.leonfuat.com.my,Steel,Basic Materials,292.0
LEONG HUP INTERNATIONAL BERHAD,6633,"Wisma Westcourt, Lot 3.05","3rd Floor No. 126, Jalan Klang Lama",Kuala Lumpur,58000,60379808086,https://www.leonghupinternational.com,Farm Products,Consumer Defensive,
LFE CORPORATION BERHAD,7170,Campbell Complex,"Suite 11.01 11th Floor 98, Jalan Dang Wangi",Kuala Lumpur,50100,60326948899,https://www.lfe.com.my,Engineering & Construction,Industrials,
LGMS BERHAD,0249,"A-11-01, Empire Office Tower",Jalan SS16/1,Subang Jaya,47500,60386050155,https://lgms.global,Information Technology Services,Technology,
LIEN HOE CORPORATION BERHAD,3573,Plaza Armada,3rd Floor Lot 6 Lorong Utara C Section 52,Petaling Jaya,46200,60379558808,https://www.lienhoe.com.my,Lodging,Consumer Cyclical,109.0
LII HEN INDUSTRIES BHD.,7089,"Plo 43, Kawasan Perindustrian Bukit Pasi",Jalan Raja Mukim Sungai Raya Bukit Pasir,Muar,84300,6069857202,https://liihenfurniture.com,"Furnishings, Fixtures & Appliances",Consumer Cyclical,2497.0
LIM SEONG HAI CAPITAL BERHAD,03047,Wisma Lim Seong Hai,33 jalan Gombak,Kuala Lumpur,53000,60129283732,https://www.limseonghailighting.com,Specialty Retail,Consumer Cyclical,
LINGKARAN TRANS KOTA HOLDINGS BERHAD,6645,,,,,,,,,
LION INDUSTRIES CORPORATION BERHAD,4235,Lion Office Tower,Level 2-4 No. 1 Jalan Nagasari,Kuala Lumpur,50200,60321420155,https://lionind.com.my,Steel,Basic Materials,
LION POSIM BERHAD,8486,Wisma Posim,Lot 72 Persiaran Jubli Perak,Shah Alam,40000,,https://www.lion.com.my/WebCorp/lionpsim.nsf/corp_profile,Building Materials,Basic Materials,
LKL INTERNATIONAL BERHAD,0182,Wisma LKL,"No. 3, Jalan BS 7/18 Kawasan Perindustrian Bukit Serdang Seksyen 7",Seri Kembangan,43300,60389482990,https://www.lklbeds.com,Medical Instruments & Supplies,Healthcare,
LOTTE CHEMICAL TITAN HOLDING BERHAD,5284,1 POWERHOUSE,"LOT 29.01, LEVEL 29 NO. 1, PERSIARAN BANDAR UTAMA BANDAR UTAMA",Petaling Jaya,47800,60320934222,https://www.lottechem.my,Chemicals,Basic Materials,1497.0
LOTUS KFM BERHAD,8303,Unit T2-L3-1 and 3,Level 3 IOI City Tower Two IOI Resort City,Putrajaya,62502,60389594883,https://www.kfmb.com.my,Packaged Foods,Consumer Defensive,
LPI CAPITAL BHD,8621,"6th Floor, Bangunan Public Bank","6, Jalan Sultan Sulaiman",Kuala Lumpur,50000,60322628688,https://www.lpicapital.com,Insurance - Property & Casualty,Financial Services,827.0
